う,11
。,11
写真,11
ん,11
よ,11
saku,12
li,12
）,12
さん,12
な,13
ー,14
ね,14
http,15
://,16
co,16
.,16
t,16
っ,17
だ,18
（,18
ます,18
ない,20
福岡,21
ので,21
も,22
を,23
！,24
と,25
は,25
),27
です,28
_,28
し,29
/,29
、,30
で,31
が,32
(,32
に,44
た,45
@,56
て,63
の,64
